878 -127.567 130.383
879 -126.285 130.977
880 -125.003 131.654
881 -123.759 132.382
882 -122.581 133.125
883 -121.498 133.843
884 -120.539 134.507
885 -119.731 135.1
886 -119.102 135.623
887 -118.676 136.086
888 -118.464 136.502
889 -118.455 136.88
890 -118.615 137.212
891 -118.895 137.479
892 -119.238 137.657
893 -119.597 137.723
894 -119.941 137.673
895 -120.254 137.524
896 -120.528 137.316
897 -120.757 137.102
898 -120.924 136.934
899 -121.012 136.849
900 -121.01 136.855
901 -120.913 136.93
902 -120.727 137.034
903 -120.459 137.122
904 -120.118 137.165
905 -119.711 137.158
906 -119.251 137.124
907 -118.752 137.107
908 -118.231 137.159
909 -117.702 137.321
910 -117.168 137.602
911 -116.62 137.982
912 -116.037 138.411
913 -115.394 138.829
914 -114.671 139.184
915 -113.869 139.453
916 -113.012 139.646
917 -112.152 139.803
918 -111.361 139.982
919 -110.715 140.237
920 -110.274 140.598
921 -110.069 141.056
922 -110.097 141.564
923 -110.328 142.056
924 -110.717 142.461
925 -111.218 142.731
926 -111.791 142.848
927 -112.408 142.833
928 -113.055 142.732
929 -113.723 142.606
930 -114.404 142.507
931 -115.081 142.466
932 -115.725 142.48
933 -116.294 142.518
934 -116.733 142.536
935 -116.983 142.493
936 -116.994 142.368
937 -116.731 142.167
938 -116.191 141.921
939 -115.406 141.676
940 -114.447 141.48
941 -113.415 141.367
942 -112.416 141.353
943 -111.544 141.43
944 -110.856 141.569
945 -110.375 141.737
946 -110.092 141.9
947 -109.982 142.04
948 -110.017 142.148
949 -110.177 142.226
950 -110.454 142.282
951 -110.849 142.326
952 -111.366 142.363
953 -112.008 142.398
954 -112.771 142.429
955 -113.641 142.451
956 -114.593 142.455
957 -115.591 142.426
958 -116.592 142.349
959 -117.549 142.204
960 -118.419 141.973
961 -119.17 141.638
962 -119.788 141.192
963 -120.283 140.632
964 -120.688 139.974
965 -121.05 139.246
966 -121.413 138.49
967 -121.801 137.751
968 -122.209 137.067
969 -122.597 136.459
970 -122.912 135.928
971 -123.104 135.454
972 -123.145 135.008
973 -123.029 134.563
974 -122.769 134.105
975 -122.38 133.645
976 -121.875 133.208
977 -121.262 132.833
978 -120.555 132.552
979 -119.781 132.379
980 -118.978 132.309
981 -118.187 132.316
982 -117.443 132.368
983 -116.771 132.437
984 -116.185 132.513
985 -115.699 132.605
986 -115.329 132.737
987 -115.101 132.942
988 -115.035 133.248
989 -115.137 133.669
990 -115.389 134.199
991 -115.749 134.814
992 -116.16 135.479
993 -116.571 136.159
994 -116.948 136.832
995 -117.278 137.493
996 -117.566 138.158
997 -117.822 138.854
998 -118.057 139.607
999 -118.279 140.419
1000 -118.49 141.272
1001 -118.698 142.115
1002 -118.91 142.883
1003 -119.132 143.51
1004 -119.375 143.95
1005 -119.646 144.193
1006 -119.951 144.263
1007 -120.295 144.216
1008 -120.67 144.119
1009 -121.062 144.027
1010 -121.444 143.971
1011 -121.779 143.946
1012 -122.026 143.92
1013 -122.15 143.851
1014 -122.121 143.704
1015 -121.934 143.468
1016 -121.6 143.166
1017 -121.159 142.85
1018 -120.664 142.593
1019 -120.176 142.465
1020 -119.747 142.52
1021 -119.411 142.772
1022 -119.179 143.201
1023 -119.042 143.756
1024 -118.982 144.373
1025 -118.985 144.996
1026 -119.045 145.586
1027 -119.175 146.125
1028 -119.396 146.618
1029 -119.737 147.08
1030 -120.221 147.525
1031 -120.853 147.96
1032 -121.62 148.377
1033 -122.487 148.752
1034 -123.401 149.053
1035 -124.303 149.249
1036 -125.134 149.319
1037 -125.84 149.261
1038 -126.377 149.088
1039 -126.72 148.827
1040 -126.869 148.506
1041 -126.855 148.149
1042 -126.728 147.774
1043 -126.552 147.387
1044 -126.381 146.995
1045 -126.248 146.604
1046 -126.16 146.233
1047 -126.092 145.902
1048 -126.007 145.632
1049 -125.865 145.439
1050 -125.642 145.324
1051 -125.332 145.28
1052 -124.95 145.294
1053 -124.527 145.356
1054 -124.097 145.465
1055 -123.693 145.627
1056 -123.34 145.847
1057 -123.055 146.127
1058 -122.836 146.457
1059 -122.668 146.812
1060 -122.519 147.163
1061 -122.354 147.475
1062 -122.139 147.723
1063 -121.864 147.894
1064 -121.549 147.994
1065 -121.245 148.043
1066 -121.032 148.08
1067 -120.988 148.15
1068 -121.168 148.29
1069 -121.584 148.52
1070 -122.195 148.826
1071 -122.925 149.166
1072 -123.687 149.478
1073 -124.408 149.7
1074 -125.045 149.789
1075 -125.584 149.734
1076 -126.035 149.56
1077 -126.417 149.322
1078 -126.75 149.086
1079 -127.047 148.903
1080 -127.308 148.791
1081 -127.523 148.729
1082 -127.667 148.662
1083 -127.709 148.522
1084 -127.619 148.253
1085 -127.378 147.828
1086 -126.996 147.258
1087 -126.51 146.593
1088 -125.988 145.909
1089 -125.514 145.29
1090 -125.161 144.804
1091 -124.971 144.487
1092 -124.94 144.328
1093 -125.022 144.278
1094 -125.147 144.269
1095 -125.249 144.234
1096 -125.288 144.126
1097 -125.257 143.934
1098 -125.185 143.681
1099 -125.124 143.421
1100 -125.13 143.217
1101 -125.245 143.123
1102 -125.485 143.16
1103 -125.838 143.31
1104 -126.268 143.528
1105 -126.727 143.754
1106 -127.171 143.943
1107 -127.565 144.072
1108 -127.893 144.148
1109 -128.158 144.201
1110 -128.378 144.273
1111 -128.585 144.402
1112 -128.804 144.61
1113 -129.053 144.898
1114 -129.321 145.244
1115 -129.577 145.611
1116 -129.765 145.954
1117 -129.828 146.232
1118 -129.716 146.413
1119 -129.406 146.482
1120 -128.903 146.442
1121 -128.243 146.308
1122 -127.483 146.106
1123 -126.687 145.867
1124 -125.913 145.616
1125 -125.203 145.373
1126 -124.573 145.148
1127 -124.016 144.941
1128 -123.511 144.745
1129 -123.034 144.549
1130 -122.564 144.342
1131 -122.092 144.121
1132 -121.625 143.893
1133 -121.187 143.677
1134 -120.806 143.503
1135 -120.512 143.406
1136 -120.32 143.417
1137 -120.22 143.549
1138 -120.175 143.789
1139 -120.128 144.094
1140 -120.016 144.403
1141 -119.791 144.649
1142 -119.43 144.785
1143 -118.948 144.794
1144 -118.387 144.701
1145 -117.814 144.571
1146 -117.291 144.49
1147 -116.857 144.548
1148 -116.518 144.805
1149 -116.238 145.279
1150 -115.951 145.934
1151 -115.583 146.699
1152 -115.068 147.488
1153 -114.364 148.234
1154 -113.467 148.901
1155 -112.411 149.496
1156 -111.261 150.06
1157 -110.097 150.649
1158 -108.99 151.305
1159 -107.976 152.035
1160 -107.035 152.798
1161 -106.096 153.516
1162 -105.067 154.09
1163 -103.859 154.436
1164 -102.426 154.497
1165 -100.791 154.267
1166 -99.0546 153.785
1167 -97.3851 153.135
1168 -95.9772 152.422
1169 -94.9956 151.737
1170 -94.5312 151.136
1171 -94.5723 150.622
1172 -95.0175 150.155
1173 -95.7208 149.672
1174 -96.5404 149.12
1175 -97.3736 148.478
1176 -98.1687 147.768
1177 -98.922 147.05
1178 -99.6637 146.404
1179 -100.441 145.904
1180 -101.298 145.593
1181 -102.253 145.462
1182 -103.284 145.454
1183 -104.325 145.482
1184 -105.284 145.453
1185 -106.064 145.299
1186 -106.594 144.99
1187 -106.845 144.539
1188 -106.834 143.992
1189 -106.624 143.416
1190 -106.3 142.879
1191 -105.949 142.433
1192 -105.63 142.102
1193 -105.367 141.88
1194 -105.144 141.739
1195 -104.926 141.651
1196 -104.676 141.595
1197 -104.37 141.57
1198 -104.007 141.595
1199 -103.608 141.698
1200 -103.213 141.907
1201 -102.871 142.241
1202 -102.637 142.701
1203 -102.561 143.276
1204 -102.685 143.94
1205 -103.035 144.662
1206 -103.621 145.411
1207 -104.426 146.155
1208 -105.422 146.864
1209 -106.56 147.51
1210 -107.789 148.064
1211 -109.054 148.498
1212 -110.315 148.792
1213 -111.543 148.936
1214 -112.723 148.932
1215 -113.846 148.799
1216 -114.9 148.567
1217 -115.862 148.27
1218 -116.699 147.941
1219 -117.38 147.593
1220 -117.891 147.222
1221 -118.239 146.803
1222 -118.454 146.3
1223 -118.575 145.683
1224 -118.644 144.935
1225 -118.689 144.069
1226 -118.724 143.124
1227 -118.75 142.164
1228 -118.758 141.258
1229 -118.739 140.465
1230 -118.687 139.818
1231 -118.601 139.318
1232 -118.476 138.936
1233 -118.301 138.625
1234 -118.061 138.337
1235 -117.748 138.038
1236 -117.363 137.719
1237 -116.928 137.393
1238 -116.479 137.09
1239 -116.056 136.852
1240 -115.69 136.713
1241 -115.401 136.696
