-62.77 -41.8021
-64.637 -42.4542
-62.1985 -42.8925
-59.1617 -43.9728
-65.3471 -38.6222
-66.0972 -41.8365
-64.7718 -39.334
-66.9129 -35.9077
-64.1426 -39.8046
-62.5368 -41.6361
-63.6718 -41.4499
-63.9467 -41.0459
-67.8592 -34.0969
-72.3171 -29.6202
-77.6459 -28.3584
-76.8444 -22.9426
-71.7994 -27.1531
-65.7801 -32.9254
-62.852 -39.1038
-62.9302 -40.3414
-64.2599 -36.8131
-64.2068 -36.2573
-61.9651 -40.2327
-56.0575 -44.4469
-54.2333 -44.4881
-58.8444 -45.2228
-57.0331 -47.3629
-60.0352 -45.5006
-61.7193 -45.2696
-59.5059 -43.3336
-61.1244 -35.8709
-64.6535 -36.549
-59.8459 -39.1496
-52.5597 -39.1034
-53.7104 -40.6026
-52.5168 -42.0239
-53.7886 -40.0784
-62.2678 -31.7474
-67.0964 -31.4122
-68.1834 -30.3258
-65.7042 -25.3558
-67.5995 -29.6411
-59.56 -32.2915
-50.3676 -39.119
-49.1744 -40.2142
-56.3442 -38.8229
-66.6813 -35.7559
-74.5094 -32.4751
-71.5368 -37.6249
-69.3192 -40.859
-67.0366 -40.8548
-64.3035 -49.4736
-68.1209 -47.1729
-69.7583 -40.0789
-70.8183 -43.7946
-73.0789 -43.0369
-68.7489 -44.3188
-67.9006 -42.2208
-71.1715 -39.8746
-70.7313 -42.1624
-64.8878 -43.0795
-51.3216 -48.284
-47.5616 -44.12
-55.0941 -36.6831
-53.3151 -40.0824
-58.9591 -31.403
-60.9581 -26.7855
-49.9539 -39.6026
-48.5947 -35.0239
-47.0352 -38.4992
-56.7415 -34.469
-64.953 -24.4547
-69.4593 -25.9349
-69.8116 -26.349
-68.0897 -29.6611
-58.5856 -36.7835
-58.3735 -34.3979
-57.4414 -41.893
-64.0209 -38.2191
-67.0497 -37.1375
-62.3052 -39.9674
-63.6444 -41.7529
-66.5084 -41.1527
-67.403 -41.9654
-70.1376 -41.4489
-71.6684 -41.0255
-68.4015 -39.8472
-67.1145 -40.3019
-68.7552 -35.9301
-69.4962 -28.1537
-65.1288 -33.1172
-64.3698 -31.2804
-64.1477 -29.7018
-61.0951 -36.9459
-58.8903 -38.7517
-66.0847 -31.8256
-58.5487 -40.8398
-64.5949 -38.466
-68.2361 -34.1597
-62.3781 -39.6555
-64.2658 -40.5399
-71.8697 -37.1557
-67.1579 -48.5843
-66.1125 -49.435
-69.7368 -48.5687
-74.2074 -48.1356
-76.5098 -43.1311
-76.452 -42.6947
-70.6991 -47.3342
-62.5503 -47.1838
-59.9451 -47.4728
-62.847 -45.3559
-62.9031 -44.1448
-58.8665 -46.5421
-70.2142 -34.6551
-71.2541 -36.816
-72.5809 -39.6414
-72.2159 -37.0092
-68.2676 -38.9248
-62.1088 -41.402
-56.2719 -42.2585
-63.2888 -37.022
-67.2371 -31.3796
-60.6534 -34.3717
-63.8566 -31.6978
-56.7985 -41.1995
-52.9583 -43.4878
-61.0228 -36.8475
-65.7453 -41.2877
-65.042 -38.5633
-63.1443 -37.0422
-59.2747 -40.5931
-56.0409 -42.5009
-60.5332 -38.1226
-61.7031 -38.1448
-60.0062 -41.2779
-47.4179 -46.2047
-42.2856 -49.4516
-44.3484 -50.3082
-52.2329 -43.5952
-57.9075 -45.7433
-61.0386 -40.7323
-57.007 -42.3797
-58.2138 -39.0834
-52.064 -42.1903
-40.696 -47.4357
-42.5453 -39.9233
-52.8393 -34.4601
-63.7902 -37.9507
-65.9105 -36.54
-61.67 -38.994
-65.7046 -43.0891
-68.328 -42.8578
-61.8183 -45.9404
-61.7617 -44.6325
-54.7659 -48.7367
-52.6808 -46.0437
-49.4425 -50.453
-53.6868 -47.3575
-60.7558 -42.0371
-57.6839 -45.0064
-46.8047 -52.0078
-50.9717 -48.7638
-57.35 -48.2974
-60.8594 -46.7704
-58.8543 -43.3701
-63.2233 -45.5502
-64.3252 -42.5269
-55.6657 -46.8288
-53.4014 -43.3244
-63.0167 -35.5927
-66.1574 -34.1881
-63.1627 -31.9121
-68.928 -28.3268
-63.6418 -33.5649
-63.7769 -31.0024
-71.0647 -23.6538
-81.1694 -17.8684
-78.3182 -26.1366
-78.6414 -22.3539
-84.3838 -15.2909
-86.5376 -20.0494
-88.5792 -23.1485
-90.9422 -23.5742
-95.001 -23.6831
-99.8959 -23.1046
-103.806 -20.1414
-98.5359 -27.2084
-96.3409 -24.9455
-93.1569 -28.8651
-91.3559 -33.3815
-85.1788 -40.5561
-82.9517 -43.2115
-83.8971 -44.1362
